#node1	node2	node1_string_internal_id	node2_string_internal_id	node1_external_id	node2_external_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
TSSK3	POTEF	1855930	1853541	9606.ENSP00000362634	9606.ENSP00000350052	0.048	0	0	0	0.061	0.294	0	0.427	0.589
POTEI	PBK	1859666	1848348	9606.ENSP00000392718	9606.ENSP00000301905	0.048	0	0	0	0.061	0.294	0	0.427	0.589
POTEE	INSR	1862121	1848574	9606.ENSP00000439189	9606.ENSP00000303830	0.048	0	0	0	0.061	0.294	0	0.427	0.589
POTEF	MLKL	1853541	1849061	9606.ENSP00000350052	9606.ENSP00000308351	0.048	0	0	0	0.061	0.294	0	0.427	0.589
POTEE	EPHB3	1862121	1851430	9606.ENSP00000439189	9606.ENSP00000332118	0.048	0	0	0	0.061	0.294	0	0.427	0.589
FGFR2	POTEI	1860837	1859666	9606.ENSP00000410294	9606.ENSP00000392718	0.048	0	0	0	0.061	0.294	0	0.427	0.589
POTEE	LIMK1	1862121	1851917	9606.ENSP00000439189	9606.ENSP00000336740	0.048	0	0	0	0.061	0.294	0	0.427	0.589
POTEE	EPHB4	1862121	1853646	9606.ENSP00000439189	9606.ENSP00000350896	0.048	0	0	0	0.061	0.294	0	0.427	0.589
POTEF	EPHA8	1853541	1842296	9606.ENSP00000350052	9606.ENSP00000166244	0.048	0	0	0	0.061	0.294	0	0.427	0.589
POTEJ	CSF1R	1859246	1847002	9606.ENSP00000387176	9606.ENSP00000286301	0.048	0	0	0	0.061	0.294	0	0.427	0.589
POTEI	PTK6	1859666	1842646	9606.ENSP00000392718	9606.ENSP00000217185	0.048	0	0	0	0.061	0.294	0	0.427	0.589
POTEI	CDC42BPB	1859666	1854332	9606.ENSP00000392718	9606.ENSP00000355237	0.048	0	0	0	0.061	0.294	0	0.427	0.589
POTEE	EPHB1	1862121	1858556	9606.ENSP00000439189	9606.ENSP00000381097	0.048	0	0	0	0.061	0.294	0	0.427	0.589
POTEI	EPHA6	1859666	1857844	9606.ENSP00000392718	9606.ENSP00000374323	0.048	0	0	0	0.061	0.294	0	0.427	0.589
POTEJ	TRIB2	1859246	1842259	9606.ENSP00000387176	9606.ENSP00000155926	0.048	0	0	0	0.061	0.294	0	0.427	0.589
ERN1	POTEJ	1860279	1859246	9606.ENSP00000401445	9606.ENSP00000387176	0.048	0	0	0	0.061	0.294	0	0.427	0.589
POTEI	PDGFRB	1859666	1844996	9606.ENSP00000392718	9606.ENSP00000261799	0.048	0	0	0	0.061	0.294	0	0.427	0.589
POTEI	RIPK2	1859666	1842798	9606.ENSP00000392718	9606.ENSP00000220751	0.048	0	0	0	0.061	0.294	0	0.427	0.589
POTEJ	PIM3	1859246	1854040	9606.ENSP00000387176	9606.ENSP00000353824	0.048	0	0	0	0.061	0.294	0	0.427	0.589
POTEJ	TSSK2	1859246	1858744	9606.ENSP00000387176	9606.ENSP00000382544	0.048	0	0	0	0.061	0.294	0	0.427	0.589
POTEE	MERTK	1862121	1847572	9606.ENSP00000439189	9606.ENSP00000295408	0.048	0	0	0	0.061	0.294	0	0.427	0.589
POTEE	PTK6	1862121	1842646	9606.ENSP00000439189	9606.ENSP00000217185	0.048	0	0	0	0.061	0.294	0	0.427	0.589
POTEI	FGFRL1	1859666	1845615	9606.ENSP00000392718	9606.ENSP00000264748	0.048	0	0	0	0.061	0.294	0	0.427	0.589
POTEE	STK11	1862121	1850687	9606.ENSP00000439189	9606.ENSP00000324856	0.048	0	0	0	0.061	0.294	0	0.427	0.589
POTEJ	TIE1	1859246	1855687	9606.ENSP00000387176	9606.ENSP00000361554	0.048	0	0	0	0.061	0.294	0	0.427	0.589
POTEF	TSSK4	1853541	1852183	9606.ENSP00000350052	9606.ENSP00000339179	0.048	0	0	0	0.061	0.294	0	0.427	0.589
POTEE	JAK1	1862121	1852670	9606.ENSP00000439189	9606.ENSP00000343204	0.048	0	0	0	0.061	0.294	0	0.427	0.589
POTEJ	CDC42BPB	1859246	1854332	9606.ENSP00000387176	9606.ENSP00000355237	0.048	0	0	0	0.061	0.294	0	0.427	0.589
POTEJ	STYK1	1859246	1842245	9606.ENSP00000387176	9606.ENSP00000075503	0.048	0	0	0	0.061	0.294	0	0.427	0.589
POTEE	PDGFRL	1862121	1844073	9606.ENSP00000439189	9606.ENSP00000251630	0.048	0	0	0	0.061	0.294	0	0.427	0.589
POTEI	EPHB2	1859666	1856154	9606.ENSP00000392718	9606.ENSP00000363763	0.048	0	0	0	0.061	0.294	0	0.427	0.589
POTEE	TSSK3	1862121	1855930	9606.ENSP00000439189	9606.ENSP00000362634	0.048	0	0	0	0.061	0.294	0	0.427	0.589
POTEE	EPHB6	1862121	1858055	9606.ENSP00000439189	9606.ENSP00000376684	0.048	0	0	0	0.061	0.294	0	0.427	0.589
POTEF	PASK	1853541	1843381	9606.ENSP00000350052	9606.ENSP00000234040	0.048	0	0	0	0.061	0.294	0	0.427	0.589
POTEJ	RET	1859246	1853238	9606.ENSP00000387176	9606.ENSP00000347942	0.048	0	0	0	0.061	0.294	0	0.427	0.589
POTEJ	EPHA6	1859246	1857844	9606.ENSP00000387176	9606.ENSP00000374323	0.048	0	0	0	0.061	0.294	0	0.427	0.589
POTEI	EPHA8	1859666	1842296	9606.ENSP00000392718	9606.ENSP00000166244	0.048	0	0	0	0.061	0.294	0	0.427	0.589
POTEI	IGF1R	1859666	1845984	9606.ENSP00000392718	9606.ENSP00000268035	0.048	0	0	0	0.061	0.294	0	0.427	0.589
POTEI	MATK	1859666	1858261	9606.ENSP00000392718	9606.ENSP00000378485	0.048	0	0	0	0.061	0.294	0	0.427	0.589
POTEF	BMX	1853541	1849112	9606.ENSP00000350052	9606.ENSP00000308774	0.048	0	0	0	0.061	0.294	0	0.427	0.589
POTEJ	ROR1	1859246	1855398	9606.ENSP00000387176	9606.ENSP00000360120	0.048	0	0	0	0.061	0.294	0	0.427	0.589
POTEI	LIMK2	1859666	1852270	9606.ENSP00000392718	9606.ENSP00000339916	0.048	0	0	0	0.061	0.294	0	0.427	0.589
POTEE	LYN	1862121	1861765	9606.ENSP00000439189	9606.ENSP00000428924	0.048	0	0	0	0.061	0.294	0	0.427	0.589
POTEE	IRAK4	1862121	1859507	9606.ENSP00000439189	9606.ENSP00000390651	0.048	0	0	0	0.061	0.294	0	0.427	0.589
MAP3K9	POTEI	1862751	1859666	9606.ENSP00000451263	9606.ENSP00000392718	0.048	0	0	0	0.061	0.294	0	0.427	0.589
POTEJ	PDGFRA	1859246	1844502	9606.ENSP00000387176	9606.ENSP00000257290	0.048	0	0	0	0.061	0.294	0	0.427	0.589
POTEI	CSK	1859666	1842776	9606.ENSP00000392718	9606.ENSP00000220003	0.048	0	0	0	0.061	0.294	0	0.427	0.589
POTEJ	TRIB3	1859246	1842649	9606.ENSP00000387176	9606.ENSP00000217233	0.048	0	0	0	0.061	0.294	0	0.427	0.589
POTEE	IRAK3	1862121	1844868	9606.ENSP00000439189	9606.ENSP00000261233	0.048	0	0	0	0.061	0.294	0	0.427	0.589
POTEF	MERTK	1853541	1847572	9606.ENSP00000350052	9606.ENSP00000295408	0.048	0	0	0	0.061	0.294	0	0.427	0.589
POTEI	TXK	1859666	1845522	9606.ENSP00000392718	9606.ENSP00000264316	0.048	0	0	0	0.061	0.294	0	0.427	0.589
POTEJ	TYK2	1859246	1845624	9606.ENSP00000387176	9606.ENSP00000264818	0.048	0	0	0	0.061	0.294	0	0.427	0.589
POTEE	JAK2	1862121	1857411	9606.ENSP00000439189	9606.ENSP00000371067	0.048	0	0	0	0.061	0.294	0	0.427	0.589
POTEE	MELK	1862121	1847923	9606.ENSP00000439189	9606.ENSP00000298048	0.048	0	0	0	0.061	0.294	0	0.427	0.589
POTEE	FGFR1	1862121	1859710	9606.ENSP00000439189	9606.ENSP00000393312	0.048	0	0	0	0.061	0.294	0	0.427	0.589
POTEI	TRIB3	1859666	1842649	9606.ENSP00000392718	9606.ENSP00000217233	0.048	0	0	0	0.061	0.294	0	0.427	0.589
POTEE	EPHB2	1862121	1856154	9606.ENSP00000439189	9606.ENSP00000363763	0.048	0	0	0	0.061	0.294	0	0.427	0.589
POTEE	MAP3K11	1862121	1849203	9606.ENSP00000439189	9606.ENSP00000309597	0.048	0	0	0	0.061	0.294	0	0.427	0.589
POTEJ	MAP3K11	1859246	1849203	9606.ENSP00000387176	9606.ENSP00000309597	0.048	0	0	0	0.061	0.294	0	0.427	0.589
POTEJ	EPHA8	1859246	1842296	9606.ENSP00000387176	9606.ENSP00000166244	0.048	0	0	0	0.061	0.294	0	0.427	0.589
POTEJ	DSTYK	1859246	1854531	9606.ENSP00000387176	9606.ENSP00000356130	0.048	0	0	0	0.061	0.294	0	0.427	0.589
POTEI	IRAK1	1859666	1855149	9606.ENSP00000392718	9606.ENSP00000358997	0.048	0	0	0	0.061	0.294	0	0.427	0.589
POTEI	TSSK4	1859666	1852183	9606.ENSP00000392718	9606.ENSP00000339179	0.048	0	0	0	0.061	0.294	0	0.427	0.589
POTEE	STYK1	1862121	1842245	9606.ENSP00000439189	9606.ENSP00000075503	0.048	0	0	0	0.061	0.294	0	0.427	0.589
POTEI	PASK	1859666	1843381	9606.ENSP00000392718	9606.ENSP00000234040	0.048	0	0	0	0.061	0.294	0	0.427	0.589
PIM2	POTEF	1856511	1853541	9606.ENSP00000365692	9606.ENSP00000350052	0.048	0	0	0	0.061	0.294	0	0.427	0.589
POTEE	TYRO3	1862121	1845416	9606.ENSP00000439189	9606.ENSP00000263798	0.048	0	0	0	0.061	0.294	0	0.427	0.589
POTEJ	PKDCC	1859246	1847516	9606.ENSP00000387176	9606.ENSP00000294964	0.048	0	0	0	0.061	0.294	0	0.427	0.589
POTEF	YES1	1853541	1850671	9606.ENSP00000350052	9606.ENSP00000324740	0.048	0	0	0	0.061	0.294	0	0.427	0.589
POTEJ	FGFR4	1859246	1847351	9606.ENSP00000387176	9606.ENSP00000292408	0.048	0	0	0	0.061	0.294	0	0.427	0.589
POTEI	MAP3K11	1859666	1849203	9606.ENSP00000392718	9606.ENSP00000309597	0.048	0	0	0	0.061	0.294	0	0.427	0.589
POTEF	PTK6	1853541	1842646	9606.ENSP00000350052	9606.ENSP00000217185	0.048	0	0	0	0.061	0.294	0	0.427	0.589
POTEI	EPHB6	1859666	1858055	9606.ENSP00000392718	9606.ENSP00000376684	0.048	0	0	0	0.061	0.294	0	0.427	0.589
POTEJ	FRK	1859246	1854835	9606.ENSP00000387176	9606.ENSP00000357615	0.048	0	0	0	0.061	0.294	0	0.427	0.589
EPHB1	POTEF	1858556	1853541	9606.ENSP00000381097	9606.ENSP00000350052	0.048	0	0	0	0.061	0.294	0	0.427	0.589
POTEE	EPHA5	1862121	1846339	9606.ENSP00000439189	9606.ENSP00000273854	0.048	0	0	0	0.061	0.294	0	0.427	0.589
POTEF	TESK1	1853541	1852073	9606.ENSP00000350052	9606.ENSP00000338127	0.048	0	0	0	0.061	0.294	0	0.427	0.589
POTEJ	TESK1	1859246	1852073	9606.ENSP00000387176	9606.ENSP00000338127	0.048	0	0	0	0.061	0.294	0	0.427	0.589
ACTL7B	ACTL6B	1856160	1842277	9606.ENSP00000363799	9606.ENSP00000160382	0	0	0	0.776	0.053	0.534	0	0.504	0.589
POTEI	YES1	1859666	1850671	9606.ENSP00000392718	9606.ENSP00000324740	0.048	0	0	0	0.061	0.294	0	0.427	0.589
POTEE	PIM3	1862121	1854040	9606.ENSP00000439189	9606.ENSP00000353824	0.048	0	0	0	0.061	0.294	0	0.427	0.589
POTEE	MOS	1862121	1849338	9606.ENSP00000439189	9606.ENSP00000310722	0.048	0	0	0	0.061	0.294	0	0.427	0.589
POTEI	ZAP70	1859666	1845655	9606.ENSP00000392718	9606.ENSP00000264972	0.048	0	0	0	0.061	0.294	0	0.427	0.589
POTEI	FGFR3	1859666	1852258	9606.ENSP00000392718	9606.ENSP00000339824	0.048	0	0	0	0.061	0.294	0	0.427	0.589
FGFR1	POTEI	1859710	1859666	9606.ENSP00000393312	9606.ENSP00000392718	0.048	0	0	0	0.061	0.294	0	0.427	0.589
ACTRT3	ACTR3C	1851545	1844101	9606.ENSP00000333037	9606.ENSP00000252071	0	0	0	0.694	0.053	0.491	0	0.610	0.588
ACTR3B	ACTR10	1844399	1844284	9606.ENSP00000256001	9606.ENSP00000254286	0	0	0	0.655	0.053	0.491	0	0.539	0.587
ACTL6A	ACTL9	1860014	1849893	9606.ENSP00000397552	9606.ENSP00000316674	0	0	0	0.789	0.053	0.534	0	0.504	0.586
ACTRT3	ACTL6B	1851545	1842277	9606.ENSP00000333037	9606.ENSP00000160382	0	0	0	0.798	0.053	0.534	0	0.504	0.584
ACTL6A	ACTRT3	1860014	1851545	9606.ENSP00000397552	9606.ENSP00000333037	0	0	0	0.810	0.053	0.534	0	0.529	0.584
FYN	TXK	1853081	1845522	9606.ENSP00000346671	9606.ENSP00000264316	0	0	0	0.876	0.235	0.451	0	0.381	0.582
ACTL6A	ACTRT1	1860014	1855409	9606.ENSP00000397552	9606.ENSP00000360165	0	0	0	0.809	0.053	0.534	0	0.504	0.582
ACTRT1	ACTL6B	1855409	1842277	9606.ENSP00000360165	9606.ENSP00000160382	0	0	0	0.808	0.053	0.534	0	0.504	0.582
GSK3B	IGF1R	1850681	1845984	9606.ENSP00000324806	9606.ENSP00000268035	0	0	0	0	0.080	0	0	0.562	0.581
ACTRT2	ACTL6B	1856865	1842277	9606.ENSP00000367658	9606.ENSP00000160382	0	0	0	0.812	0.053	0.534	0	0.504	0.581
Envelope E	ACTR2	10004486	1856793	11060.PRO_0000037950	9606.ENSP00000367220	0	0	0	0	0	0	0	0.580	0.580
Envelope E	ACTR3C	10004486	1844101	11060.PRO_0000037950	9606.ENSP00000252071	0	0	0	0	0	0	0	0.580	0.580
Envelope E	ACTR8	10004486	1851935	11060.PRO_0000037950	9606.ENSP00000336842	0	0	0	0	0	0	0	0.580	0.580
Envelope E	ACTR3	10004486	1845311	11060.PRO_0000037950	9606.ENSP00000263238	0	0	0	0	0	0	0	0.580	0.580
Envelope E	ACTL6A	10004486	1860014	11060.PRO_0000037950	9606.ENSP00000397552	0	0	0	0	0	0	0	0.580	0.580
Envelope E	ACTR3B	10004486	1844399	11060.PRO_0000037950	9606.ENSP00000256001	0	0	0	0	0	0	0	0.580	0.580
ACTL6A	ACTRT2	1860014	1856865	9606.ENSP00000397552	9606.ENSP00000367658	0	0	0	0.817	0.053	0.534	0	0.504	0.580
Envelope E	ACTL6B	10004486	1842277	11060.PRO_0000037950	9606.ENSP00000160382	0	0	0	0	0	0	0	0.580	0.580
STK11	GSK3B	1850687	1850681	9606.ENSP00000324856	9606.ENSP00000324806	0	0	0.208	0.647	0.094	0.380	0	0.676	0.579
ACTL6A	POTEF	1860014	1853541	9606.ENSP00000397552	9606.ENSP00000350052	0	0	0	0.831	0.053	0.534	0	0.521	0.578
ACTL6A	POTEI	1860014	1859666	9606.ENSP00000397552	9606.ENSP00000392718	0	0	0	0.830	0.053	0.534	0	0.504	0.577
ACTL6A	POTEJ	1860014	1859246	9606.ENSP00000397552	9606.ENSP00000387176	0	0	0	0.831	0.053	0.534	0	0.504	0.577
POTEE	ACTL6A	1862121	1860014	9606.ENSP00000439189	9606.ENSP00000397552	0	0	0	0.829	0.053	0.534	0	0.504	0.577
POTEE	ACTL6B	1862121	1842277	9606.ENSP00000439189	9606.ENSP00000160382	0	0	0	0.833	0.053	0.534	0	0.504	0.576
POTEF	ACTL6B	1853541	1842277	9606.ENSP00000350052	9606.ENSP00000160382	0	0	0	0.835	0.053	0.534	0	0.505	0.576
POTEJ	ACTL6B	1859246	1842277	9606.ENSP00000387176	9606.ENSP00000160382	0	0	0	0.833	0.053	0.534	0	0.504	0.576
POTEI	ACTL6B	1859666	1842277	9606.ENSP00000392718	9606.ENSP00000160382	0	0	0	0.833	0.053	0.534	0	0.504	0.576
Serine protease NS3	NOA1	10004489	1845506	11060.PRO_0000037954	9606.ENSP00000264230	0	0	0	0	0	0	0	0.575	0.575
Serine protease NS3	GNL3	10004489	1859893	11060.PRO_0000037954	9606.ENSP00000395772	0	0	0	0	0	0	0	0.575	0.575
Serine protease NS3	LSG1	10004489	1845713	11060.PRO_0000037954	9606.ENSP00000265245	0	0	0	0	0	0	0	0.575	0.575
Serine protease NS3	MTG1	10004489	1862043	11060.PRO_0000037954	9606.ENSP00000436767	0	0	0	0	0	0	0	0.575	0.575
Serine protease NS3	GTPBP7	10004489	1850506	11060.PRO_0000037954	9606.ENSP00000323047	0	0	0	0	0	0	0	0.575	0.575
Serine protease NS3	GNL1	10004489	1856527	11060.PRO_0000037954	9606.ENSP00000365806	0	0	0	0	0	0	0	0.575	0.575
Serine protease NS3	GNL3L	10004489	1852119	11060.PRO_0000037954	9606.ENSP00000338573	0	0	0	0	0	0	0	0.575	0.575
ACTL6A	ACTR1A	1860014	1855133	9606.ENSP00000397552	9606.ENSP00000358921	0	0	0	0.846	0.053	0.534	0	0.504	0.574
ACTL7B	ACTR3C	1856160	1844101	9606.ENSP00000363799	9606.ENSP00000252071	0	0	0	0.687	0.053	0.491	0	0.503	0.573
ACTRT2	ACTR3C	1856865	1844101	9606.ENSP00000367658	9606.ENSP00000252071	0	0	0	0.747	0.053	0.491	0	0.606	0.572
ACTR1A	ACTL6B	1855133	1842277	9606.ENSP00000358921	9606.ENSP00000160382	0	0	0	0.854	0.053	0.534	0	0.504	0.572
ACTL8	ACTR3C	1856291	1844101	9606.ENSP00000364555	9606.ENSP00000252071	0	0	0	0.688	0.053	0.491	0	0.503	0.572
ACTL6A	ACTR1B	1860014	1847158	9606.ENSP00000397552	9606.ENSP00000289228	0	0	0	0.857	0.053	0.534	0	0.523	0.572
ACTL10	ACTR3	1851170	1845311	9606.ENSP00000329647	9606.ENSP00000263238	0	0	0	0.699	0.053	0.491	0	0.503	0.570
ACTR1B	ACTL6B	1847158	1842277	9606.ENSP00000289228	9606.ENSP00000160382	0	0	0	0.869	0.053	0.534	0	0.504	0.568
ACTL7A	ACTR3B	1851706	1844399	9606.ENSP00000334300	9606.ENSP00000256001	0	0	0	0.766	0.053	0.491	0	0.613	0.567
ACTL8	ACTR3	1856291	1845311	9606.ENSP00000364555	9606.ENSP00000263238	0	0	0	0.713	0.053	0.491	0	0.503	0.566
ACTL10	ACTR3B	1851170	1844399	9606.ENSP00000329647	9606.ENSP00000256001	0	0	0	0.714	0.053	0.491	0	0.503	0.566
ACTR2	ACTL10	1856793	1851170	9606.ENSP00000367220	9606.ENSP00000329647	0	0	0	0.803	0.058	0.513	0	0.499	0.566
ACTB	INSR	1853523	1848574	9606.ENSP00000349960	9606.ENSP00000303830	0	0	0	0	0.054	0.351	0	0.348	0.566
ACTRT1	ACTR3C	1855409	1844101	9606.ENSP00000360165	9606.ENSP00000252071	0	0	0	0.759	0.053	0.491	0	0.576	0.565
ACTL8	ACTR3B	1856291	1844399	9606.ENSP00000364555	9606.ENSP00000256001	0	0	0	0.723	0.053	0.491	0	0.503	0.564
TSSK1B	ACTL7A	1857884	1851706	9606.ENSP00000375081	9606.ENSP00000334300	0	0	0	0	0.446	0.097	0	0.198	0.564
ACTL9	ACTR3C	1849893	1844101	9606.ENSP00000316674	9606.ENSP00000252071	0	0	0	0.729	0.053	0.491	0	0.503	0.562
ERN1	ERN2	1860279	1844469	9606.ENSP00000401445	9606.ENSP00000256797	0	0	0	0.941	0	0	0.540	0.818	0.561
GSK3B	INSR	1850681	1848574	9606.ENSP00000324806	9606.ENSP00000303830	0	0	0	0	0.043	0	0	0.561	0.561
ACTR2	ACTL8	1856793	1856291	9606.ENSP00000367220	9606.ENSP00000364555	0	0	0	0.824	0.058	0.513	0	0.499	0.561
KDR	PDGFRB	1845437	1844996	9606.ENSP00000263923	9606.ENSP00000261799	0	0	0	0.711	0	0.407	0	0.892	0.559
ACTR2	ACTL9	1856793	1849893	9606.ENSP00000367220	9606.ENSP00000316674	0	0	0	0.835	0.058	0.513	0	0.499	0.559
ACTL7B	ACTR3B	1856160	1844399	9606.ENSP00000363799	9606.ENSP00000256001	0	0	0	0.756	0.053	0.491	0	0.503	0.556
ACTL7B	ACTR3	1856160	1845311	9606.ENSP00000363799	9606.ENSP00000263238	0	0	0	0.756	0.053	0.491	0	0.503	0.556
ACTL7A	ACTR3	1851706	1845311	9606.ENSP00000334300	9606.ENSP00000263238	0	0	0	0.761	0.053	0.491	0	0.503	0.555
ACTR2	ACTL7B	1856793	1856160	9606.ENSP00000367220	9606.ENSP00000363799	0	0	0	0.853	0.058	0.513	0	0.499	0.555
JAK2	ABL1	1857411	1855665	9606.ENSP00000371067	9606.ENSP00000361423	0	0	0	0.632	0.051	0.380	0	0.757	0.555
ACTR2	ACTL7A	1856793	1851706	9606.ENSP00000367220	9606.ENSP00000334300	0	0	0	0.853	0.058	0.513	0	0.507	0.555
POTEJ	ACTR3C	1859246	1844101	9606.ENSP00000387176	9606.ENSP00000252071	0	0	0	0.763	0.053	0.491	0	0.503	0.554
ABL2	EPHA3	1861715	1852002	9606.ENSP00000427562	9606.ENSP00000337451	0	0	0	0.661	0.073	0.527	0	0.104	0.553
POTEF	ACTR3C	1853541	1844101	9606.ENSP00000350052	9606.ENSP00000252071	0	0	0	0.770	0.053	0.491	0	0.503	0.553
ACTRT2	ACTR3B	1856865	1844399	9606.ENSP00000367658	9606.ENSP00000256001	0	0	0	0.801	0.053	0.491	0	0.568	0.552
ABL2	EPHA4	1861715	1846745	9606.ENSP00000427562	9606.ENSP00000281821	0	0	0	0.659	0.073	0.527	0	0.102	0.552
ACTRT3	ACTR3B	1851545	1844399	9606.ENSP00000333037	9606.ENSP00000256001	0	0	0	0.801	0.053	0.491	0	0.569	0.552
POTEI	ACTR3C	1859666	1844101	9606.ENSP00000392718	9606.ENSP00000252071	0	0	0	0.771	0.053	0.491	0	0.503	0.552
JAK2	INSR	1857411	1848574	9606.ENSP00000371067	9606.ENSP00000303830	0	0	0	0.624	0	0.368	0	0.780	0.552
TSSK2	ACTL9	1858744	1849893	9606.ENSP00000382544	9606.ENSP00000316674	0	0	0	0	0.477	0.097	0	0.124	0.551
POTEE	ACTR3C	1862121	1844101	9606.ENSP00000439189	9606.ENSP00000252071	0	0	0	0.775	0.053	0.491	0	0.503	0.551
ACTL9	ACTR3	1849893	1845311	9606.ENSP00000316674	9606.ENSP00000263238	0	0	0	0.780	0.053	0.491	0	0.503	0.550
ACTR1A	ACTR3C	1855133	1844101	9606.ENSP00000358921	9606.ENSP00000252071	0	0	0	0.800	0.053	0.491	0	0.539	0.549
TSSK2	ACTRT2	1858744	1856865	9606.ENSP00000382544	9606.ENSP00000367658	0	0	0	0	0.475	0.097	0	0.124	0.549
ACTRT3	ACTR3	1851545	1845311	9606.ENSP00000333037	9606.ENSP00000263238	0	0	0	0.786	0.053	0.491	0	0.503	0.549
MET	KDR	1849944	1845437	9606.ENSP00000317272	9606.ENSP00000263923	0	0	0	0.623	0	0.407	0	0.647	0.549
ABL2	EPHA5	1861715	1846339	9606.ENSP00000427562	9606.ENSP00000273854	0	0	0	0.656	0.073	0.527	0	0.076	0.548
ACTRT2	ACTR3	1856865	1845311	9606.ENSP00000367658	9606.ENSP00000263238	0	0	0	0.788	0.053	0.491	0	0.503	0.548
ACTL9	ACTR3B	1849893	1844399	9606.ENSP00000316674	9606.ENSP00000256001	0	0	0	0.791	0.053	0.491	0	0.503	0.547
ABL2	EPHB3	1861715	1851430	9606.ENSP00000427562	9606.ENSP00000332118	0	0	0	0.656	0.073	0.523	0	0.092	0.547
ACTRT1	ACTR3	1855409	1845311	9606.ENSP00000360165	9606.ENSP00000263238	0	0	0	0.799	0.053	0.491	0	0.503	0.546
ACTR2	ACTRT1	1856793	1855409	9606.ENSP00000367220	9606.ENSP00000360165	0	0	0	0.889	0.058	0.513	0	0.499	0.546
ACTRT2	ACTR2	1856865	1856793	9606.ENSP00000367658	9606.ENSP00000367220	0	0	0	0.893	0.058	0.513	0	0.499	0.546
GNL2	LSG1	1855821	1845713	9606.ENSP00000362153	9606.ENSP00000265245	0	0	0	0.628	0.365	0	0	0.775	0.545
ACTR2	ACTR1A	1856793	1855133	9606.ENSP00000367220	9606.ENSP00000358921	0	0	0	0.933	0.058	0.513	0	0.752	0.545
ACTRT1	ACTR3B	1855409	1844399	9606.ENSP00000360165	9606.ENSP00000256001	0	0	0	0.817	0.053	0.491	0	0.547	0.545
ACTR2	ACTR1B	1856793	1847158	9606.ENSP00000367220	9606.ENSP00000289228	0	0	0	0.933	0.058	0.513	0	0.754	0.545
POTEF	ACTR3	1853541	1845311	9606.ENSP00000350052	9606.ENSP00000263238	0	0	0	0.821	0.053	0.491	0	0.541	0.544
SYK	CSK	1856371	1842776	9606.ENSP00000364898	9606.ENSP00000220003	0	0	0	0.753	0.062	0.455	0	0.602	0.544
ACTR2	ACTRT3	1856793	1851545	9606.ENSP00000367220	9606.ENSP00000333037	0	0	0	0.906	0.058	0.513	0	0.499	0.543
ABL2	EPHB1	1861715	1858556	9606.ENSP00000427562	9606.ENSP00000381097	0	0	0	0.663	0.073	0.523	0	0.070	0.543
TSSK1B	ACTRT2	1857884	1856865	9606.ENSP00000375081	9606.ENSP00000367658	0	0	0	0	0.404	0.097	0	0.217	0.542
ACTC1	ACTR3C	1847228	1844101	9606.ENSP00000290378	9606.ENSP00000252071	0	0	0	0.817	0.053	0.491	0	0.503	0.541
ACTBL2	ACTR3C	1861242	1844101	9606.ENSP00000416706	9606.ENSP00000252071	0	0	0	0.817	0.053	0.491	0	0.503	0.541
ACTG1	ACTR3C	1851354	1844101	9606.ENSP00000331514	9606.ENSP00000252071	0	0	0	0.817	0.053	0.491	0	0.505	0.541
ACTR3C	ACTA2	1844101	1843003	9606.ENSP00000252071	9606.ENSP00000224784	0	0	0	0.817	0.053	0.491	0	0.503	0.541
ABL1	KIT	1855665	1847112	9606.ENSP00000361423	9606.ENSP00000288135	0	0	0	0.639	0	0.360	0	0.788	0.540
POTEJ	ACTR3	1859246	1845311	9606.ENSP00000387176	9606.ENSP00000263238	0	0	0	0.821	0.053	0.491	0	0.503	0.540
POTEF	ACTR3B	1853541	1844399	9606.ENSP00000350052	9606.ENSP00000256001	0	0	0	0.829	0.053	0.491	0	0.515	0.539
POTEE	ACTR3B	1862121	1844399	9606.ENSP00000439189	9606.ENSP00000256001	0	0	0	0.836	0.053	0.491	0	0.533	0.539
POTEE	ACTR3	1862121	1845311	9606.ENSP00000439189	9606.ENSP00000263238	0	0	0	0.827	0.053	0.491	0	0.503	0.539
TSSK1B	MOS	1857884	1849338	9606.ENSP00000375081	9606.ENSP00000310722	0	0	0.436	0	0.068	0.066	0	0.172	0.539
POTEI	ACTR3	1859666	1845311	9606.ENSP00000392718	9606.ENSP00000263238	0	0	0	0.826	0.053	0.491	0	0.503	0.539
POTEJ	ACTR3B	1859246	1844399	9606.ENSP00000387176	9606.ENSP00000256001	0	0	0	0.831	0.053	0.491	0	0.503	0.538
PIM1	FLT3	1855921	1843598	9606.ENSP00000362608	9606.ENSP00000241453	0	0	0	0	0	0	0	0.537	0.537
POTEI	ACTR3B	1859666	1844399	9606.ENSP00000392718	9606.ENSP00000256001	0	0	0	0.833	0.053	0.491	0	0.503	0.537
ABL1	JAK1	1855665	1852670	9606.ENSP00000361423	9606.ENSP00000343204	0	0	0	0.629	0.051	0.380	0	0.675	0.537
POTEJ	ACTR2	1859246	1856793	9606.ENSP00000387176	9606.ENSP00000367220	0	0	0	0.936	0.058	0.513	0	0.499	0.536
ACTR2	POTEF	1856793	1853541	9606.ENSP00000367220	9606.ENSP00000350052	0	0	0	0.936	0.058	0.513	0	0.518	0.536
