Nodi,BC
9606.ENSP00000436975,1.8183841311980228e-05
9606.ENSP00000383737,4.5786049095788793e-05
9606.ENSP00000350937,8.346715903113141e-05
9606.ENSP00000400713,5.952285305427039e-05
9606.ENSP00000265462,9.005542913259368e-05
9606.ENSP00000415786,0.0002298129082013825
9606.ENSP00000374490,0.0002621659881889289
9606.ENSP00000298510,0.00023029870993613666
9606.ENSP00000304908,7.536177022080115e-05
9606.ENSP00000367815,3.697082049596404e-05
9606.ENSP00000342858,6.997991075831126e-05
9606.ENSP00000263094,3.563475331291872e-05
9606.ENSP00000374447,3.638342036990307e-05
9606.ENSP00000265104,8.014842170817158e-05
9606.ENSP00000348757,1.4327194256271662e-05
9606.ENSP00000313921,0.00016862958805520113
9606.ENSP00000323275,0.00018327684309895717
9606.ENSP00000318429,2.1564309140453703e-05
9606.ENSP00000364815,0.0008219528065375167
9606.ENSP00000387050,4.2793179467387696e-05
9606.ENSP00000260197,9.616752000682085e-05
9606.ENSP00000418767,7.677322120691157e-06
9606.ENSP00000360065,0.00012199136249911404
9606.ENSP00000365811,0.00026949894273411637
9606.ENSP00000306410,5.534740423075288e-05
9606.ENSP00000312706,7.698248826295993e-05
9606.ENSP00000373450,0.0001299750760508137
9606.ENSP00000268699,0.0002029629646736309
9606.ENSP00000312554,2.0755890037445593e-05
9606.ENSP00000231749,9.711892381999869e-05
9606.ENSP00000294664,6.48145127500149e-05
9606.ENSP00000401514,0.00014335264829333825
9606.ENSP00000393222,3.4952184788893355e-05
9606.ENSP00000261383,0.00012140379857202385
9606.ENSP00000296218,4.730856360326567e-05
9606.ENSP00000386770,6.319564469595059e-05
9606.ENSP00000229554,4.3639420549216253e-05
9606.ENSP00000368646,9.269802150130056e-05
9606.ENSP00000330433,1.446613607045074e-05
9606.ENSP00000475939,7.48939159399912e-05
9606.ENSP00000431840,0.00011756860623935548
9606.ENSP00000231524,0.00027656872362572503
9606.ENSP00000400252,6.962612622952128e-05
9606.ENSP00000288710,4.3210454559809004e-05
9606.ENSP00000300226,1.705611940272092e-05
9606.ENSP00000216068,6.86345583051598e-06
9606.ENSP00000410186,8.078935265293165e-05
9606.ENSP00000391869,5.1610813694092254e-06
9606.ENSP00000216185,0.0001274330253961859
9606.ENSP00000356056,9.799759503500483e-05
9606.ENSP00000374045,0.00011748716822177975
9606.ENSP00000484634,5.073730134679456e-05
9606.ENSP00000311273,4.8020038191267265e-05
9606.ENSP00000338648,3.331815711016595e-05
9606.ENSP00000385795,2.2822429516094674e-05
9606.ENSP00000484176,4.521679234255024e-06
9606.ENSP00000477846,1.5042587221834487e-05
9606.ENSP00000319006,7.377855297897419e-06
9606.ENSP00000308149,7.280910782890916e-05
9606.ENSP00000217456,0.000255838283771718
9606.ENSP00000476140,2.4243323149770673e-05
9606.ENSP00000419370,8.267982208411663e-05
9606.ENSP00000401338,9.270746414886613e-05
9606.ENSP00000439170,7.177518288546783e-05
9606.ENSP00000199708,1.28150216961285e-06
9606.ENSP00000369609,4.462325449557166e-06
9606.ENSP00000307199,3.4020510229090607e-06
9606.ENSP00000264834,7.835598879885446e-05
9606.ENSP00000327431,6.0201824379223165e-05
9606.ENSP00000322421,3.96919442169246e-05
9606.ENSP00000251595,2.9112761604369053e-05
9606.ENSP00000369654,0.00014711554977178703
9606.ENSP00000263100,9.049113987026203e-05
9606.ENSP00000260818,0.0001355774052750352
9606.ENSP00000344129,1.4009291788230862e-05
9606.ENSP00000323036,3.889129763334122e-05
9606.ENSP00000348888,5.107573033204338e-05
9606.ENSP00000333680,1.4846539872377922e-05
9606.ENSP00000266659,5.110315897497194e-05
9606.ENSP00000377055,9.826019056730442e-05
9606.ENSP00000293350,7.095205380768072e-05
9606.ENSP00000321195,1.5653211764407907e-05
9606.ENSP00000412361,2.8023080075302464e-05
9606.ENSP00000294338,3.6043035407658536e-05
9606.ENSP00000297290,2.2662354157364084e-07
9606.ENSP00000333697,1.0052372808373639e-05
9606.ENSP00000379512,4.114746089167435e-05
9606.ENSP00000297130,7.3913447944196594e-06
9606.ENSP00000405111,0.00011963294885714235
9606.ENSP00000331907,0.00024222396444165822
9606.ENSP00000267291,0.0001147001996988662
9606.ENSP00000480986,0.0001569708860009592
9606.ENSP00000265562,0.00027138470368865813
9606.ENSP00000264933,0.00011778668643313165
9606.ENSP00000360497,6.400136589965426e-05
9606.ENSP00000277165,2.2487890002343108e-05
9606.ENSP00000322532,1.8588526207647445e-06
9606.ENSP00000238823,5.152538021611807e-05
9606.ENSP00000344758,2.2571524880780994e-05
9606.ENSP00000430128,0.00011014678802993507
9606.ENSP00000435466,2.76264888775486e-05
9606.ENSP00000438547,4.295775132495905e-05
9606.ENSP00000221399,2.1906942352118613e-05
9606.ENSP00000257940,3.2980200257295426e-05
9606.ENSP00000362010,0.00021587241284541517
9606.ENSP00000378324,6.819929721737548e-05
9606.ENSP00000251241,0.00011817972539680143
9606.ENSP00000362807,3.889201707315574e-05
9606.ENSP00000351035,1.8452731942656887e-05
9606.ENSP00000325822,3.470397805288413e-05
9606.ENSP00000462435,3.548996605024667e-05
9606.ENSP00000368079,2.8341432193227345e-05
9606.ENSP00000420914,0.00011170921859997829
9606.ENSP00000369927,3.2310042070070505e-05
9606.ENSP00000258169,7.089000212367841e-05
9606.ENSP00000367794,2.899252522536749e-05
9606.ENSP00000466799,4.5798639292542885e-05
9606.ENSP00000364412,6.445209494345074e-05
9606.ENSP00000226444,2.4002310811906636e-05
9606.ENSP00000299505,9.243003017039209e-06
9606.ENSP00000216241,3.2590623597733112e-06
9606.ENSP00000222002,0.0003839983031004758
9606.ENSP00000482032,0.0001702259050969842
9606.ENSP00000305533,6.606975536639779e-05
9606.ENSP00000242375,3.215895970902141e-05
9606.ENSP00000292427,9.874311454280065e-06
9606.ENSP00000370129,2.5870156430352885e-05
9606.ENSP00000349351,7.950349530301304e-05
9606.ENSP00000478557,9.090409832379624e-05
9606.ENSP00000375836,0.00017744263585308816
9606.ENSP00000341942,9.463331460235804e-06
9606.ENSP00000471242,0.00011348083914323248
9606.ENSP00000384182,6.259126386319603e-05
9606.ENSP00000353850,6.290422018251201e-05
9606.ENSP00000478479,1.645898435666974e-05
9606.ENSP00000354916,0.00029092938039813117
9606.ENSP00000369075,6.980364800375398e-05
9606.ENSP00000366465,3.6450418202630205e-05
9606.ENSP00000354826,0.0002202987663042463
9606.ENSP00000338258,2.7759585243234706e-05
9606.ENSP00000265138,0.00012261592618809377
9606.ENSP00000359596,2.9473650601327397e-05
9606.ENSP00000446100,7.150961966393333e-05
9606.ENSP00000337159,4.57945924435862e-05
9606.ENSP00000469647,9.907945265608852e-05
9606.ENSP00000273153,2.763098537638935e-05
9606.ENSP00000360025,0.00012201339534343376
9606.ENSP00000290551,0.0001069744053206718
9606.ENSP00000405635,1.5400508529557936e-05
9606.ENSP00000368304,1.6612584757069653e-05
9606.ENSP00000419923,5.84733702248401e-05
9606.ENSP00000298694,4.560798774169522e-05
9606.ENSP00000274473,4.892595423628231e-05
9606.ENSP00000356156,4.325452024844832e-05
9606.ENSP00000358953,2.125944651905107e-06
9606.ENSP00000349124,0.00022138774124063788
9606.ENSP00000287727,6.776493542935935e-05
9606.ENSP00000308219,2.533911991726068e-05
9606.ENSP00000358464,7.981825022186532e-05
9606.ENSP00000351905,0.0003680654091081735
9606.ENSP00000245919,5.015304876992213e-05
9606.ENSP00000484580,2.5124636922557056e-05
9606.ENSP00000388895,1.201644350201186e-05
9606.ENSP00000379042,1.372241516219121e-05
9606.ENSP00000365963,0.0005600928886011083
9606.ENSP00000345230,0.00014460740271841847
9606.ENSP00000327214,9.117964377275714e-05
9606.ENSP00000398597,5.3132204076858947e-05
9606.ENSP00000329213,8.357102815435265e-05
9606.ENSP00000368759,0.00011479871798846696
9606.ENSP00000275730,2.06461240771732e-05
9606.ENSP00000359939,2.9442175109442172e-05
9606.ENSP00000373413,4.5270750328639205e-06
9606.ENSP00000405676,6.639530188246787e-06
9606.ENSP00000316891,0.00020731638492126522
9606.ENSP00000377471,6.955004546913584e-05
9606.ENSP00000464893,0.00021448479330316069
9606.ENSP00000323046,9.127083276924753e-05
9606.ENSP00000310901,7.267061566461415e-05
9606.ENSP00000270279,4.0998716710022456e-05
9606.ENSP00000448955,6.53557113504872e-05
9606.ENSP00000251636,4.78054267251682e-05
9606.ENSP00000367359,1.1741257772958154e-05
9606.ENSP00000262419,0.0001504784812547816
9606.ENSP00000396749,5.586630019697507e-05
9606.ENSP00000302297,6.070723084892311e-05
9606.ENSP00000358035,4.7808574274356733e-05
9606.ENSP00000478258,3.7338926373561776e-06
9606.ENSP00000332565,0.00010995288615278252
9606.ENSP00000281772,5.576557862294234e-06
9606.ENSP00000332488,1.2510159074725864e-05
9606.ENSP00000256925,7.69045189730614e-05
9606.ENSP00000371548,8.612683809543315e-05
9606.ENSP00000312273,4.795426083679692e-05
9606.ENSP00000382713,0.00011478932030588985
9606.ENSP00000279101,1.9219834644888302e-05
9606.ENSP00000200652,9.554565421714555e-05
9606.ENSP00000380081,4.618803609215156e-06
9606.ENSP00000320634,4.094556809372482e-05
9606.ENSP00000305974,0.00010081330260908048
9606.ENSP00000256958,2.6795985541662653e-05
9606.ENSP00000261196,7.564010349904338e-06
9606.ENSP00000364597,6.20660727985968e-05
9606.ENSP00000357167,1.4143287453685119e-05
9606.ENSP00000441269,3.1907155773939587e-06
9606.ENSP00000366084,8.044934882249362e-05
9606.ENSP00000480703,0.00010237808420566036
9606.ENSP00000326671,6.94565182932483e-05
9606.ENSP00000289575,2.7894480208457106e-05
9606.ENSP00000384286,4.324732585030313e-06
9606.ENSP00000376397,6.618090881774105e-05
9606.ENSP00000443411,2.3603021714848324e-05
9606.ENSP00000308895,8.746589545020754e-05
9606.ENSP00000426906,8.020854632124216e-06
9606.ENSP00000365318,4.8852661305178145e-05
9606.ENSP00000339826,2.0392521542555078e-05
9606.ENSP00000444561,3.6971112768388684e-05
9606.ENSP00000365159,6.687372935912333e-05
9606.ENSP00000270570,7.820850363687798e-05
9606.ENSP00000200676,3.26778556752436e-05
9606.ENSP00000480821,7.203301212899625e-05
9606.ENSP00000416561,0.00012123010524537562
9606.ENSP00000262101,7.795804865144838e-05
9606.ENSP00000465356,3.30156326681605e-05
9606.ENSP00000445920,3.945767662732168e-05
9606.ENSP00000441828,1.9945569557784843e-05
9606.ENSP00000318867,2.760184806390131e-05
9606.ENSP00000477707,5.5368088125420294e-05
9606.ENSP00000436682,8.341904649353541e-06
9606.ENSP00000261693,0.00016476970352032733
9606.ENSP00000362918,3.807320463425574e-05
9606.ENSP00000436126,1.3003874647439867e-05
9606.ENSP00000357000,0.000219562239794132
9606.ENSP00000358925,8.718621322231313e-05
9606.ENSP00000227322,0.00021781579964438597
9606.ENSP00000427679,4.31484028758067e-05
9606.ENSP00000387654,1.925220943654168e-05
9606.ENSP00000381250,2.80581527662603e-05
9606.ENSP00000387760,0.0003926412033822288
9606.ENSP00000365081,8.978069305342404e-05
9606.ENSP00000457539,7.064179538766917e-05
9606.ENSP00000278222,1.4772797291389673e-05
9606.ENSP00000354995,0.00015295650176591722
9606.ENSP00000468236,5.179966664540362e-07
9606.ENSP00000352936,0.00010543624299722915
9606.ENSP00000422496,4.887874099845448e-05
9606.ENSP00000259392,8.452068870951838e-05
9606.ENSP00000332744,9.878538163190369e-05
9606.ENSP00000363809,7.504027055368774e-05
9606.ENSP00000379836,4.299012611661241e-05
9606.ENSP00000359130,9.371602883884568e-06
9606.ENSP00000301305,2.4121018381302358e-05
9606.ENSP00000345728,0.0002482463051990243
9606.ENSP00000363394,2.3633597906965406e-05
9606.ENSP00000360299,1.6570497527920262e-05
9606.ENSP00000355968,2.64825795724626e-05
9606.ENSP00000378364,0.00012329085066408986
9606.ENSP00000269187,5.846437722715858e-05
9606.ENSP00000233535,7.111302846617944e-05
9606.ENSP00000386766,1.7133459182781767e-05
9606.ENSP00000245552,7.854264080157742e-05
9606.ENSP00000256103,8.21446102506723e-05
9606.ENSP00000266980,3.277138285113114e-05
9606.ENSP00000366586,8.809900248698471e-05
9606.ENSP00000255039,0.0002729473719307829
9606.ENSP00000415491,4.430130517857418e-05
9606.ENSP00000319590,0.00017697005382492567
9606.ENSP00000368648,4.777350158339891e-05
9606.ENSP00000352779,2.111286065684272e-05
9606.ENSP00000462046,2.6901923054350645e-05
9606.ENSP00000386143,4.316638887116968e-08
9606.ENSP00000362127,1.205781129134673e-05
9606.ENSP00000479811,0.00011444443884480455
9606.ENSP00000261867,1.4050659577565731e-05
9606.ENSP00000389870,0.00016391357014104913
9606.ENSP00000334952,3.40313018263084e-05
9606.ENSP00000409463,2.5079671934149585e-05
9606.ENSP00000353379,0.00010410833695957977
9606.ENSP00000276594,9.762402591131559e-05
9606.ENSP00000201586,0.0003607843698538871
9606.ENSP00000485226,0.0
9606.ENSP00000485075,1.5998542875377264e-06
9606.ENSP00000303550,1.2766459508648433e-05
9606.ENSP00000254250,0.00011550246502203225
9606.ENSP00000263278,1.228983063152927e-05
9606.ENSP00000407560,1.9926684262653705e-05
9606.ENSP00000365019,2.9992546567549585e-05
9606.ENSP00000356853,0.00014445597348460178
9606.ENSP00000338613,2.0137120408400658e-05
9606.ENSP00000217961,0.00021559902571589775
9606.ENSP00000241041,5.3019117131014166e-05
9606.ENSP00000378792,6.402115049455354e-06
9606.ENSP00000482437,2.91268581282348e-05
9606.ENSP00000337354,3.5857779655419766e-05
9606.ENSP00000367623,0.00010803242682621247
9606.ENSP00000379616,0.00032189785839894044
9606.ENSP00000357008,8.525361802056012e-06
9606.ENSP00000357158,1.8807505701191817e-05
9606.ENSP00000310721,0.00011139050676214611
9606.ENSP00000357051,0.0001494249515763946
9606.ENSP00000307143,6.792456113820587e-05
9606.ENSP00000376278,1.2653147737861613e-05
9606.ENSP00000329794,9.459734261163207e-06
9606.ENSP00000362255,2.722360258141768e-05
9606.ENSP00000482396,0.0001154920106622275
9606.ENSP00000271532,1.2588398154554859e-05
9606.ENSP00000357389,5.252720015783645e-05
9606.ENSP00000308770,2.4610237455175616e-05
9606.ENSP00000264400,4.326711044520241e-05
9606.ENSP00000463154,6.207596509604645e-05
9606.ENSP00000402219,1.838078796120494e-05
9606.ENSP00000357073,4.302969530641098e-05
9606.ENSP00000354691,1.0386912322125205e-05
9606.ENSP00000355157,1.9358326809183302e-05
9606.ENSP00000323587,4.950645223662273e-06
9606.ENSP00000349016,2.1825106073217018e-05
9606.ENSP00000475686,2.251621794503981e-05
9606.ENSP00000357079,0.00010785302119415376
9606.ENSP00000201647,3.1319013725569905e-05
9606.ENSP00000364631,1.994826745708929e-05
9606.ENSP00000278829,3.766042604067518e-05
9606.ENSP00000471549,4.014474165018781e-06
9606.ENSP00000278840,6.707247460788434e-05
9606.ENSP00000293471,3.661049356136079e-06
9606.ENSP00000311427,6.160832921660878e-05
9606.ENSP00000367408,0.0004748207794590166
9606.ENSP00000351770,5.9537781430421675e-05
9606.ENSP00000264059,1.894914541467534e-05
9606.ENSP00000358831,9.743238513072292e-05
9606.ENSP00000468025,7.935286259184804e-05
9606.ENSP00000377771,0.00012968879039319312
9606.ENSP00000295851,6.200087356540598e-05
9606.ENSP00000201979,0.00022030146420355074
9606.ENSP00000263370,9.757672274351092e-05
9606.ENSP00000329292,1.5467056712400986e-05
9606.ENSP00000379256,7.978857332951639e-05
9606.ENSP00000314709,0.00010165279894264793
9606.ENSP00000308117,3.903590503605963e-05
9606.ENSP00000290894,4.859546157148742e-05
9606.ENSP00000304437,0.00017911398447219382
9606.ENSP00000324960,5.986723319419313e-05
9606.ENSP00000461295,9.684109553316474e-06
9606.ENSP00000254950,1.8755795964523224e-05
9606.ENSP00000356940,6.033671934444556e-05
9606.ENSP00000450244,2.638005939889357e-05
9606.ENSP00000238497,5.741399509796013e-05
9606.ENSP00000395708,0.00012156644335866348
9606.ENSP00000341483,3.3605483386089675e-05
9606.ENSP00000204549,4.76988597026425e-06
9606.ENSP00000332979,6.384206136929638e-05
9606.ENSP00000359170,5.086799208560088e-05
9606.ENSP00000386908,8.778214920200674e-05
9606.ENSP00000455948,9.747510186971004e-06
9606.ENSP00000439244,2.9862148101167926e-05
9606.ENSP00000304854,9.296466388255688e-05
9606.ENSP00000483494,1.9340430743797135e-05
9606.ENSP00000454264,3.710600773361109e-05
9606.ENSP00000317331,6.096892708145457e-05
9606.ENSP00000316905,9.446244764640966e-05
9606.ENSP00000356807,0.00015880563738793747
9606.ENSP00000202556,6.8283831395581545e-06
9606.ENSP00000244221,2.98963214923576e-05
9606.ENSP00000432743,1.2221483849149915e-06
9606.ENSP00000300952,1.7978800964842174e-05
9606.ENSP00000370337,8.351707016826366e-05
9606.ENSP00000384491,5.031851992726161e-05
9606.ENSP00000356224,0.00035672635426234654
9606.ENSP00000380713,4.054897689597095e-05
9606.ENSP00000379441,1.2073998687173421e-05
9606.ENSP00000238721,9.333832293622295e-06
9606.ENSP00000341957,6.611921685364601e-05
9606.ENSP00000202625,5.2244820030637554e-05
9606.ENSP00000349458,0.00014872205887760906
9606.ENSP00000334940,0.00010588355470190664
9606.ENSP00000253109,2.5675907680432617e-05
9606.ENSP00000271835,4.864672165827195e-05
9606.ENSP00000365301,0.0001268215015538443
9606.ENSP00000347416,0.00019176326522105233
9606.ENSP00000292246,4.4421811347506196e-05
9606.ENSP00000342699,1.5323168749497085e-05
9606.ENSP00000252723,0.000236932214815937
9606.ENSP00000329102,3.006808774807413e-05
9606.ENSP00000407509,0.0001931931518524098
9606.ENSP00000252934,0.00021504145985964512
9606.ENSP00000395535,0.0006662181254490094
9606.ENSP00000267890,5.9333100803190884e-05
9606.ENSP00000452877,0.0001328589505473151
9606.ENSP00000484592,3.592522713803097e-05
9606.ENSP00000326022,2.2226193769811642e-05
9606.ENSP00000377112,2.4977151760580558e-05
9606.ENSP00000303580,5.924586872568039e-06
9606.ENSP00000345972,2.1305310807226686e-05
9606.ENSP00000285873,5.379970932976782e-05
9606.ENSP00000361982,0.00015886220334335407
9606.ENSP00000381992,0.00010457687213878561
9606.ENSP00000417078,0.00013431221897264447
9606.ENSP00000307607,7.148893576926589e-05
9606.ENSP00000247026,9.355415488057878e-06
9606.ENSP00000410396,0.00012191968830759252
9606.ENSP00000346127,7.620486375344119e-05
9606.ENSP00000438040,7.308429355796286e-05
9606.ENSP00000296543,0.00011072718325315915
9606.ENSP00000384477,8.014505575761081e-05
9606.ENSP00000358575,3.266706407802581e-05
9606.ENSP00000369162,4.317718046838748e-05
9606.ENSP00000441140,6.291501177972981e-05
9606.ENSP00000381937,9.690854301577593e-06
9606.ENSP00000388920,3.0059994050160794e-05
9606.ENSP00000363384,0.00022431670919694234
9606.ENSP00000361092,8.550901915471455e-05
9606.ENSP00000216832,6.104446826197913e-05
9606.ENSP00000267814,0.00017827358883885816
9606.ENSP00000356110,6.209215249187312e-05
9606.ENSP00000392316,4.594522515475124e-05
9606.ENSP00000341874,5.891312781146511e-05
9606.ENSP00000368565,0.00020043676738920165
9606.ENSP00000261667,0.00012993319437589707
9606.ENSP00000433919,0.0002253338324177023
9606.ENSP00000253107,0.00014063852305164486
9606.ENSP00000299853,0.00015338746301491992
9606.ENSP00000358320,6.38037511991732e-05
9606.ENSP00000420357,1.4485021365581877e-05
9606.ENSP00000370968,0.0001176409306937862
9606.ENSP00000362273,6.27801168145074e-05
9606.ENSP00000366410,7.520214451195462e-05
9606.ENSP00000384408,3.2515981716976716e-05
9606.ENSP00000255681,3.265627248080801e-05
9606.ENSP00000354387,2.2076010708530694e-05
9606.ENSP00000361672,1.130060088656496e-05
9606.ENSP00000215743,3.620445971604147e-05
9606.ENSP00000300079,5.4831430988777176e-05
9606.ENSP00000316924,6.268838823815616e-05
9606.ENSP00000340523,2.573166426605788e-05
9606.ENSP00000351395,3.2631092087299835e-05
9606.ENSP00000368566,0.00012959979825756502
9606.ENSP00000217246,7.238913483718343e-05
9606.ENSP00000420484,3.621300306383877e-05
9606.ENSP00000358062,2.7302740961014825e-05
9606.ENSP00000432695,0.00014736195790825994
9606.ENSP00000331944,0.00015641943538312997
9606.ENSP00000316681,5.664149659711981e-05
9606.ENSP00000362135,0.00012363618177505925
9606.ENSP00000269466,0.0001420300095829023
9606.ENSP00000306328,0.00015883972084915036
9606.ENSP00000300258,8.362588544020977e-06
9606.ENSP00000315569,5.107887788123191e-05
9606.ENSP00000369371,6.147793075022712e-05
9606.ENSP00000365837,0.00011522754908290896
9606.ENSP00000480056,2.416733231936205e-05
9606.ENSP00000303584,8.352876106524963e-05
9606.ENSP00000237283,9.384462870569104e-05
9606.ENSP00000265720,2.4258611245829214e-05
9606.ENSP00000346280,0.00021999345403295954
9606.ENSP00000306565,0.00010517931305346885
9606.ENSP00000220496,0.00011837033198266063
9606.ENSP00000483276,1.1698091384086984e-05
9606.ENSP00000264151,9.76783436173118e-05
9606.ENSP00000351100,0.00010348017607152747
9606.ENSP00000332448,4.7026183476066764e-05
9606.ENSP00000443113,3.753227582371389e-05
9606.ENSP00000348886,0.00011059813373642967
9606.ENSP00000225665,5.881150693766425e-05
9606.ENSP00000287169,3.062655290409489e-05
9606.ENSP00000483507,5.130415247315331e-05
9606.ENSP00000262146,1.6534525537194286e-05
9606.ENSP00000268533,7.827133899639248e-05
9606.ENSP00000364699,0.00017415209800142965
9606.ENSP00000261647,4.386064829218127e-05
9606.ENSP00000327459,2.683348634199448e-05
9606.ENSP00000384359,7.568686708698713e-06
9606.ENSP00000355340,3.520578732351147e-05
9606.ENSP00000356953,0.0005675567169568407
9606.ENSP00000380353,4.625998007360351e-05
9606.ENSP00000361635,0.00019966703102336345
9606.ENSP00000216099,8.032725389063787e-06
9606.ENSP00000391596,1.1729566875972213e-05
9606.ENSP00000274787,2.916788868015661e-05
9606.ENSP00000299518,0.00016083751528409417
9606.ENSP00000281154,1.895004471444349e-05
9606.ENSP00000458762,6.874966867548289e-05
9606.ENSP00000452549,3.6976058917113524e-05
9606.ENSP00000299759,0.00016070846576736472
9606.ENSP00000366690,2.6832407182272708e-05
9606.ENSP00000367938,2.6460097078258864e-05
9606.ENSP00000428845,0.0001846010620075572
9606.ENSP00000476767,0.0002163400487248528
9606.ENSP00000441875,0.0003309887185470041
9606.ENSP00000309749,6.813274903453244e-06
9606.ENSP00000349658,0.00021631396903157646
9606.ENSP00000365883,8.35021931806706e-05
9606.ENSP00000203556,1.8092112735628994e-05
9606.ENSP00000340297,4.789670565163537e-05
9606.ENSP00000349877,0.0001298687788182184
9606.ENSP00000468049,2.4469946691344314e-06
9606.ENSP00000442307,0.00010210366930497938
9606.ENSP00000297596,2.244562291324009e-05
9606.ENSP00000425864,5.095522416311136e-05
9606.ENSP00000340514,4.996509511837891e-06
9606.ENSP00000358470,2.2904265794996262e-05
9606.ENSP00000339634,1.6382094226492972e-05
9606.ENSP00000378409,1.1726868976667764e-05
9606.ENSP00000286317,5.484109846128479e-05
9606.ENSP00000332602,9.840335909039377e-05
9606.ENSP00000402758,0.00022546875074136018
9606.ENSP00000469441,0.00012242230694801124
9606.ENSP00000480012,0.00010128993148619965
9606.ENSP00000423933,1.5626232771363425e-05
9606.ENSP00000393379,0.00018375518064563592
9606.ENSP00000363207,2.702215943335222e-05
9606.ENSP00000384848,9.193541529790994e-06
9606.ENSP00000265068,4.2249103107657325e-06
9606.ENSP00000410007,1.2798834300301811e-05
9606.ENSP00000384474,0.00017660898496801373
9606.ENSP00000364945,9.469626558612849e-05
9606.ENSP00000353013,3.0594178112441515e-05
9606.ENSP00000429240,1.0260111054816144e-05
9606.ENSP00000261407,8.575632659095561e-05
9606.ENSP00000424381,2.807344086231883e-05
9606.ENSP00000240333,5.4740376887252046e-05
9606.ENSP00000377381,2.235749153596145e-05
9606.ENSP00000344166,5.35256477254243e-05
9606.ENSP00000365678,0.00016803191342928912
9606.ENSP00000364261,9.62610471827084e-06
9606.ENSP00000406933,9.961723391744186e-05
9606.ENSP00000436585,5.0848207490701593e-05
9606.ENSP00000376848,1.6254843309299834e-05
9606.ENSP00000369996,0.00011982809690683076
9606.ENSP00000483430,2.2799047722122786e-05
9606.ENSP00000359698,1.9964454852915977e-06
9606.ENSP00000255499,3.4411705628235584e-05
9606.ENSP00000204517,8.765699665093931e-05
9606.ENSP00000414886,0.00012204801838450745
9606.ENSP00000365388,5.346247191671181e-05
9606.ENSP00000216237,8.766314186602165e-05
9606.ENSP00000379368,4.760892972582756e-06
9606.ENSP00000366789,3.223989668815486e-06
9606.ENSP00000369270,0.00011081081813159705
9606.ENSP00000339813,0.00016643835424012848
9606.ENSP00000291539,4.253228092542976e-05
9606.ENSP00000346927,5.39579860889621e-09
9606.ENSP00000303015,4.190467129645612e-05
9606.ENSP00000442973,7.014718051518703e-05
9606.ENSP00000372482,3.606282000255782e-05
9606.ENSP00000339524,0.0001249918761755444
9606.ENSP00000219240,0.00034297044907796525
9606.ENSP00000433528,5.3738556945533664e-05
9606.ENSP00000361557,1.555069159083888e-05
9606.ENSP00000265437,2.180801937762218e-06
9606.ENSP00000339834,6.639530188246787e-06
9606.ENSP00000403310,1.4912638405336901e-05
9606.ENSP00000370607,4.120924278574622e-05
9606.ENSP00000318016,5.841221784060592e-05
9606.ENSP00000380352,0.0001318866790265502
9606.ENSP00000351422,3.619591636824393e-05
9606.ENSP00000480893,0.00028569674474383653
9606.ENSP00000318629,4.00862871652581e-05
9606.ENSP00000333212,8.034344128646457e-06
9606.ENSP00000354032,0.00010297521925171158
9606.ENSP00000337452,5.5938244178427016e-05
9606.ENSP00000264784,0.00010855582396296248
9606.ENSP00000261842,0.000150090664653337
9606.ENSP00000251119,8.443975173038494e-05
9606.ENSP00000327104,0.00012129125762960977
9606.ENSP00000216121,4.914133653075408e-05
9606.ENSP00000438346,0.00044729095425620767
9606.ENSP00000263390,5.18014652449399e-05
9606.ENSP00000274353,4.6501891711235695e-05
9606.ENSP00000346112,3.365629382299011e-05
9606.ENSP00000297562,0.0001359687291455756
9606.ENSP00000263640,7.99468500887107e-05
9606.ENSP00000473411,3.90116239423196e-06
9606.ENSP00000468969,6.288713348691718e-05
9606.ENSP00000359866,1.2725991019081713e-05
9606.ENSP00000482581,7.600971570375276e-05
9606.ENSP00000299155,4.112587769723877e-05
9606.ENSP00000355237,2.8960150433714107e-05
9606.ENSP00000371875,2.0511229111950797e-05
9606.ENSP00000310722,6.109572834876364e-05
9606.ENSP00000378650,6.659022510721421e-05
9606.ENSP00000321445,1.3891483518603294e-05
9606.ENSP00000301691,6.768399845022591e-05
9606.ENSP00000350630,1.0092841297940361e-05
9606.ENSP00000243349,2.811121145258111e-05
9606.ENSP00000369154,6.492494676154365e-05
9606.ENSP00000254654,1.6575893326529157e-05
9606.ENSP00000282549,2.582609074171356e-05
9606.ENSP00000354478,0.00013480901785884928
9606.ENSP00000260653,6.517270384766879e-05
9606.ENSP00000318650,1.0729545533790113e-05
9606.ENSP00000204615,4.5170799502827674e-05
9606.ENSP00000370297,1.2638758941571225e-05
9606.ENSP00000327440,5.152987671495881e-07
9606.ENSP00000357556,3.356186734733443e-05
9606.ENSP00000304004,8.67104836449621e-06
9606.ENSP00000289749,1.4123502858785831e-05
9606.ENSP00000290200,3.3132002058159037e-05
9606.ENSP00000341030,4.067802641270038e-05
9606.ENSP00000328133,2.4732130782450123e-05
9606.ENSP00000361548,7.460651539751916e-05
9606.ENSP00000281092,2.8327942696705105e-06
9606.ENSP00000312673,2.98381650782338e-05
9606.ENSP00000222139,8.334771463166602e-05
9606.ENSP00000368265,3.0386080512266813e-05
9606.ENSP00000244174,1.4198001141070388e-05
9606.ENSP00000263409,7.4553630060013574e-06
9606.ENSP00000361004,8.706472112655915e-05
9606.ENSP00000270800,5.4583338017569436e-05
9606.ENSP00000267845,7.85596801963403e-05
