#node1	node2	node1_string_internal_id	node2_string_internal_id	node1_external_id	node2_external_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
OMD	PDE7B	1856328	1849328	9606.ENSP00000364700	9606.ENSP00000310661	0	0	0	0	0.052	0.073	0	0.457	0.481
LRRC33	PDE6A	1851058	1844368	9606.ENSP00000328625	9606.ENSP00000255266	0	0	0	0	0.052	0.073	0	0.457	0.481
LRR1	PDE9A	1847945	1847290	9606.ENSP00000298288	9606.ENSP00000291539	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE7A	LRTM2	1859054	1848030	9606.ENSP00000385632	9606.ENSP00000299194	0	0	0	0	0.052	0.073	0	0.457	0.481
LRRTM3	PDE5A	1854320	1853125	9606.ENSP00000355187	9606.ENSP00000347046	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE6B	GPR123	1861473	1858023	9606.ENSP00000420295	9606.ENSP00000376384	0	0	0	0	0.052	0.073	0	0.457	0.481
LRRC39	PDE11A	1852821	1846991	9606.ENSP00000344470	9606.ENSP00000286063	0	0	0	0	0.052	0.073	0	0.457	0.481
LRRC63	PDE11A	1864130	1846991	9606.ENSP00000469337	9606.ENSP00000286063	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE6B	LRRC30	1861473	1857665	9606.ENSP00000420295	9606.ENSP00000372959	0	0	0	0	0.052	0.073	0	0.457	0.481
LRCH1	PDE4C	1857859	1853199	9606.ENSP00000374447	9606.ENSP00000347689	0	0	0	0	0.052	0.073	0	0.457	0.481
LRRC63	PDE5A	1864130	1853125	9606.ENSP00000469337	9606.ENSP00000347046	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE4C	PODNL1	1853199	1852904	9606.ENSP00000347689	9606.ENSP00000345175	0	0	0	0	0.052	0.073	0	0.457	0.481
SHOC2	PDE11A	1855027	1846991	9606.ENSP00000358464	9606.ENSP00000286063	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE11A	EPYC	1846991	1844852	9606.ENSP00000286063	9606.ENSP00000261172	0	0	0	0	0.052	0.073	0	0.457	0.481
LRRD1	PDE4D	1860569	1852945	9606.ENSP00000405987	9606.ENSP00000345502	0	0	0	0	0.052	0.073	0	0.457	0.481
LRRC10B	PDE4D	1856807	1852945	9606.ENSP00000367315	9606.ENSP00000345502	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE4D	PODNL1	1852945	1852904	9606.ENSP00000345502	9606.ENSP00000345175	0	0	0	0	0.052	0.073	0	0.457	0.481
LRRC8B	PDE6A	1851500	1844368	9606.ENSP00000332674	9606.ENSP00000255266	0	0	0	0	0.052	0.073	0	0.457	0.481
LRRC55	PDE4B	1861430	1851429	9606.ENSP00000419542	9606.ENSP00000332116	0	0	0	0	0.052	0.073	0	0.457	0.481
TSKU	PDE9A	1851499	1847290	9606.ENSP00000332668	9606.ENSP00000291539	0	0	0	0	0.052	0.073	0	0.457	0.481
LRRC19	PDE9A	1857142	1847290	9606.ENSP00000369395	9606.ENSP00000291539	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE6B	LRRC53	1861473	1847495	9606.ENSP00000420295	9606.ENSP00000294635	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE6C	VASN	1855486	1848886	9606.ENSP00000360502	9606.ENSP00000306864	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE7A	LRFN4	1859054	1849544	9606.ENSP00000385632	9606.ENSP00000312535	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE4D	LRTM1	1852945	1846310	9606.ENSP00000345502	9606.ENSP00000273286	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE10A	KERA	1862089	1845898	9606.ENSP00000438284	9606.ENSP00000266719	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE7A	GP1BA	1859054	1851142	9606.ENSP00000385632	9606.ENSP00000329380	0	0	0	0	0.052	0.073	0	0.457	0.481
LRRC66	PDE4B	1852525	1851429	9606.ENSP00000341944	9606.ENSP00000332116	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE7A	LRTM1	1859054	1846310	9606.ENSP00000385632	9606.ENSP00000273286	0	0	0	0	0.052	0.073	0	0.457	0.481
PODNL1	PDE7B	1852904	1849328	9606.ENSP00000345175	9606.ENSP00000310661	0	0	0	0	0.052	0.073	0	0.457	0.481
LINGO1	PDE2A	1853173	1851777	9606.ENSP00000347451	9606.ENSP00000334910	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE7A	LRRC10B	1859054	1856807	9606.ENSP00000385632	9606.ENSP00000367315	0	0	0	0	0.052	0.073	0	0.457	0.481
IGFALS	PDE9A	1861240	1847290	9606.ENSP00000416683	9606.ENSP00000291539	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE4D	XRRA1	1852945	1852272	9606.ENSP00000345502	9606.ENSP00000339918	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE7A	BGN	1859054	1850913	9606.ENSP00000385632	9606.ENSP00000327336	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE7B	LRTM2	1849328	1848030	9606.ENSP00000310661	9606.ENSP00000299194	0	0	0	0	0.052	0.073	0	0.457	0.481
ASPN	PDE4D	1856325	1852945	9606.ENSP00000364694	9606.ENSP00000345502	0	0	0	0	0.052	0.073	0	0.457	0.481
OMD	PDE5A	1856328	1853125	9606.ENSP00000364700	9606.ENSP00000347046	0	0	0	0	0.052	0.073	0	0.457	0.481
LRRC30	PDE5A	1857665	1853125	9606.ENSP00000372959	9606.ENSP00000347046	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE7A	ISLR	1859054	1843978	9606.ENSP00000385632	9606.ENSP00000249842	0	0	0	0	0.052	0.073	0	0.457	0.481
LRRC10B	PDE4A	1856807	1846154	9606.ENSP00000367315	9606.ENSP00000270474	0	0	0	0	0.052	0.073	0	0.457	0.481
LRRC69	PDE7B	1860238	1849328	9606.ENSP00000400803	9606.ENSP00000310661	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE7B	EPYC	1849328	1844852	9606.ENSP00000310661	9606.ENSP00000261172	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE4B	LRRC32	1851429	1844751	9606.ENSP00000332116	9606.ENSP00000260061	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE6A	LRFN3	1844368	1843818	9606.ENSP00000255266	9606.ENSP00000246529	0	0	0	0	0.052	0.073	0	0.457	0.481
LRRC26	PDE4B	1855504	1851429	9606.ENSP00000360597	9606.ENSP00000332116	0	0	0	0	0.052	0.073	0	0.457	0.481
LRSAM1	PDE6A	1848180	1844368	9606.ENSP00000300417	9606.ENSP00000255266	0	0	0	0	0.052	0.073	0	0.457	0.481
LRRC10	PDE6A	1854314	1844368	9606.ENSP00000355166	9606.ENSP00000255266	0	0	0	0	0.053	0.073	0	0.457	0.481
LRRC58	PDE4A	1847595	1846154	9606.ENSP00000295628	9606.ENSP00000270474	0	0	0	0	0.052	0.073	0	0.457	0.481
OPTC	PDE5A	1854545	1853125	9606.ENSP00000356191	9606.ENSP00000347046	0	0	0	0	0.052	0.073	0	0.457	0.481
LRRC8C	PDE11A	1855256	1846991	9606.ENSP00000359483	9606.ENSP00000286063	0	0	0	0	0.052	0.073	0	0.457	0.481
LRRD1	PDE2A	1860569	1851777	9606.ENSP00000405987	9606.ENSP00000334910	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE4D	DCN	1852945	1842218	9606.ENSP00000345502	9606.ENSP00000052754	0	0	0	0	0.052	0.073	0	0.457	0.481
LRRC55	PDE7A	1861430	1859054	9606.ENSP00000419542	9606.ENSP00000385632	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE6B	LRRC58	1861473	1847595	9606.ENSP00000420295	9606.ENSP00000295628	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE7A	PRELP	1859054	1852755	9606.ENSP00000385632	9606.ENSP00000343924	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE7B	LRRC8E	1849328	1848855	9606.ENSP00000310661	9606.ENSP00000306524	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE4B	LRTM2	1851429	1848030	9606.ENSP00000332116	9606.ENSP00000299194	0	0	0	0	0.052	0.073	0	0.457	0.481
LRRC30	PDE4C	1857665	1853199	9606.ENSP00000372959	9606.ENSP00000347689	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE11A	KERA	1846991	1845898	9606.ENSP00000286063	9606.ENSP00000266719	0	0	0	0	0.052	0.073	0	0.457	0.481
TCTE1	PDE4D	1855497	1852945	9606.ENSP00000360560	9606.ENSP00000345502	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE2A	LRR1	1851777	1847945	9606.ENSP00000334910	9606.ENSP00000298288	0	0	0	0	0.052	0.073	0	0.457	0.481
TSKU	PDE6A	1851499	1844368	9606.ENSP00000332668	9606.ENSP00000255266	0	0	0	0	0.052	0.073	0	0.457	0.481
LRIG3	PDE9A	1850865	1847290	9606.ENSP00000326759	9606.ENSP00000291539	0	0	0	0	0.052	0.073	0	0.457	0.481
LRCH1	PDE6A	1857859	1844368	9606.ENSP00000374447	9606.ENSP00000255266	0	0	0	0	0.052	0.073	0	0.457	0.481
LRG1	PDE6A	1848430	1844368	9606.ENSP00000302621	9606.ENSP00000255266	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE4B	LRRTM1	1851429	1847525	9606.ENSP00000332116	9606.ENSP00000295057	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE4D	LRRC33	1852945	1851058	9606.ENSP00000345502	9606.ENSP00000328625	0	0	0	0	0.052	0.073	0	0.457	0.481
VASN	PDE4A	1848886	1846154	9606.ENSP00000306864	9606.ENSP00000270474	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE10A	IGFALS	1862089	1861240	9606.ENSP00000438284	9606.ENSP00000416683	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE7A	LRRC32	1859054	1844751	9606.ENSP00000385632	9606.ENSP00000260061	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE11A	MXRA5	1846991	1842678	9606.ENSP00000286063	9606.ENSP00000217939	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE4D	BGN	1852945	1850913	9606.ENSP00000345502	9606.ENSP00000327336	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE7B	LRRC8A	1849328	1844681	9606.ENSP00000310661	9606.ENSP00000259324	0	0	0	0	0.052	0.073	0	0.457	0.481
IGFALS	PDE7A	1861240	1859054	9606.ENSP00000416683	9606.ENSP00000385632	0	0	0	0	0.052	0.073	0	0.457	0.481
LRRC24	PDE4A	1861983	1846154	9606.ENSP00000434849	9606.ENSP00000270474	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE6B	GP9	1861473	1848586	9606.ENSP00000420295	9606.ENSP00000303942	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE7B	LRSAM1	1849328	1848180	9606.ENSP00000310661	9606.ENSP00000300417	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE4C	KERA	1853199	1845898	9606.ENSP00000347689	9606.ENSP00000266719	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE5A	LRTM1	1853125	1846310	9606.ENSP00000347046	9606.ENSP00000273286	0	0	0	0	0.052	0.073	0	0.457	0.481
ASPN	PDE6A	1856325	1844368	9606.ENSP00000364694	9606.ENSP00000255266	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE7B	LRFN3	1849328	1843818	9606.ENSP00000310661	9606.ENSP00000246529	0	0	0	0	0.052	0.073	0	0.457	0.481
PODNL1	PDE4A	1852904	1846154	9606.ENSP00000345175	9606.ENSP00000270474	0	0	0	0	0.052	0.073	0	0.457	0.481
OMD	PDE6C	1856328	1855486	9606.ENSP00000364700	9606.ENSP00000360502	0	0	0	0	0.052	0.073	0	0.457	0.481
ENSG00000224963	PDE2A	1860040	1851777	9606.ENSP00000398003	9606.ENSP00000334910	0	0	0	0	0.052	0.073	0	0.457	0.481
LRRC38	PDE4A	1856430	1846154	9606.ENSP00000365253	9606.ENSP00000270474	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE7A	LRRC39	1859054	1852821	9606.ENSP00000385632	9606.ENSP00000344470	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE6B	ENSG00000224963	1861473	1860040	9606.ENSP00000420295	9606.ENSP00000398003	0	0	0	0	0.052	0.073	0	0.457	0.481
PRELP	PDE11A	1852755	1846991	9606.ENSP00000343924	9606.ENSP00000286063	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE7A	PODN	1859054	1849054	9606.ENSP00000385632	9606.ENSP00000308315	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE4D	CHADL	1852945	1842570	9606.ENSP00000345502	9606.ENSP00000216241	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE10A	ASPN	1862089	1856325	9606.ENSP00000438284	9606.ENSP00000364694	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE10A	LRFN1	1862089	1843924	9606.ENSP00000438284	9606.ENSP00000248668	0	0	0	0	0.052	0.073	0	0.457	0.481
PODNL1	PDE6A	1852904	1844368	9606.ENSP00000345175	9606.ENSP00000255266	0	0	0	0	0.052	0.073	0	0.457	0.481
LRRC8B	PDE11A	1851500	1846991	9606.ENSP00000332674	9606.ENSP00000286063	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE4D	LRRTM2	1852945	1846407	9606.ENSP00000345502	9606.ENSP00000274711	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE4C	CPN2	1853199	1850148	9606.ENSP00000347689	9606.ENSP00000319464	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE7A	LRRC66	1859054	1852525	9606.ENSP00000385632	9606.ENSP00000341944	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE6B	LINGO2	1861473	1849261	9606.ENSP00000420295	9606.ENSP00000310126	0	0	0	0	0.052	0.073	0	0.457	0.481
LRRC15	PDE6C	1859403	1855486	9606.ENSP00000389128	9606.ENSP00000360502	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE4D	LRRC4C	1852945	1846552	9606.ENSP00000345502	9606.ENSP00000278198	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE10A	LUM	1862089	1845897	9606.ENSP00000438284	9606.ENSP00000266718	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE4C	LUM	1853199	1845897	9606.ENSP00000347689	9606.ENSP00000266718	0	0	0	0	0.052	0.073	0	0.457	0.481
TCTE1	PDE4C	1855497	1853199	9606.ENSP00000360560	9606.ENSP00000347689	0	0	0	0	0.052	0.073	0	0.457	0.481
LINGO3	PDE9A	1859003	1847290	9606.ENSP00000384979	9606.ENSP00000291539	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE4C	LINGO2	1853199	1849261	9606.ENSP00000347689	9606.ENSP00000310126	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE2A	VASN	1851777	1848886	9606.ENSP00000334910	9606.ENSP00000306864	0	0	0	0	0.052	0.073	0	0.457	0.481
LRRD1	PDE4B	1860569	1851429	9606.ENSP00000405987	9606.ENSP00000332116	0	0	0	0	0.052	0.073	0	0.457	0.481
EPYC	PDE6A	1844852	1844368	9606.ENSP00000261172	9606.ENSP00000255266	0	0	0	0	0.052	0.073	0	0.457	0.481
LRRN4	PDE4A	1856940	1846154	9606.ENSP00000368135	9606.ENSP00000270474	0	0	0	0	0.052	0.073	0	0.457	0.481
LRRTM3	PDE2A	1854320	1851777	9606.ENSP00000355187	9606.ENSP00000334910	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE6B	LRRN4	1861473	1856940	9606.ENSP00000420295	9606.ENSP00000368135	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE6B	ISLR2	1861473	1854369	9606.ENSP00000420295	9606.ENSP00000355402	0	0	0	0	0.052	0.073	0	0.457	0.481
TCTE1	PDE4B	1855497	1851429	9606.ENSP00000360560	9606.ENSP00000332116	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE6B	LRTM1	1861473	1846310	9606.ENSP00000420295	9606.ENSP00000273286	0	0	0	0	0.052	0.073	0	0.457	0.481
FMOD	PDE9A	1853122	1847290	9606.ENSP00000347041	9606.ENSP00000291539	0	0	0	0	0.052	0.073	0	0.457	0.481
LINGO3	PDE6A	1859003	1844368	9606.ENSP00000384979	9606.ENSP00000255266	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE6C	PRELP	1855486	1852755	9606.ENSP00000360502	9606.ENSP00000343924	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE4B	EPYC	1851429	1844852	9606.ENSP00000332116	9606.ENSP00000261172	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE4B	LRRC2	1851429	1847688	9606.ENSP00000332116	9606.ENSP00000296144	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE4C	GPR125	1853199	1851783	9606.ENSP00000347689	9606.ENSP00000334952	0	0	0	0	0.052	0.073	0	0.457	0.481
LRRC55	PDE4C	1861430	1853199	9606.ENSP00000419542	9606.ENSP00000347689	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE5A	LRWD1	1853125	1847372	9606.ENSP00000347046	9606.ENSP00000292616	0	0	0	0	0.052	0.073	0	0.457	0.481
GP1BB	PDE4A	1858831	1846154	9606.ENSP00000383382	9606.ENSP00000270474	0	0	0	0	0.052	0.073	0	0.457	0.481
IGFALS	PDE4B	1861240	1851429	9606.ENSP00000416683	9606.ENSP00000332116	0	0	0	0	0.052	0.073	0	0.457	0.481
LRRTM3	PDE6A	1854320	1844368	9606.ENSP00000355187	9606.ENSP00000255266	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE6C	OMG	1855486	1843866	9606.ENSP00000360502	9606.ENSP00000247271	0	0	0	0	0.052	0.073	0	0.457	0.481
LINGO4	PDE4B	1854890	1851429	9606.ENSP00000357810	9606.ENSP00000332116	0	0	0	0	0.052	0.073	0	0.457	0.481
LRRC18	PDE4D	1856054	1852945	9606.ENSP00000363275	9606.ENSP00000345502	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE4D	LRIG3	1852945	1850865	9606.ENSP00000345502	9606.ENSP00000326759	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE4C	ISLR	1853199	1843978	9606.ENSP00000347689	9606.ENSP00000249842	0	0	0	0	0.052	0.073	0	0.457	0.481
LRIT2	PDE4D	1855621	1852945	9606.ENSP00000361185	9606.ENSP00000345502	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE4B	LRIG3	1851429	1850865	9606.ENSP00000332116	9606.ENSP00000326759	0	0	0	0	0.052	0.073	0	0.457	0.481
LRRC38	PDE9A	1856430	1847290	9606.ENSP00000365253	9606.ENSP00000291539	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE4B	GP5	1851429	1850134	9606.ENSP00000332116	9606.ENSP00000319286	0	0	0	0	0.052	0.073	0	0.457	0.481
MYO9B	MYH4	1858475	1844373	9606.ENSP00000380444	9606.ENSP00000255381	0	0	0	0.643	0.377	0.072	0	0.418	0.481
GPR125	PDE4B	1851783	1851429	9606.ENSP00000334952	9606.ENSP00000332116	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE4C	FMOD	1853199	1853122	9606.ENSP00000347689	9606.ENSP00000347041	0	0	0	0	0.052	0.073	0	0.457	0.481
LRRC8E	PDE4A	1848855	1846154	9606.ENSP00000306524	9606.ENSP00000270474	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE6A	DCN	1844368	1842218	9606.ENSP00000255266	9606.ENSP00000052754	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE6C	LRRC66	1855486	1852525	9606.ENSP00000360502	9606.ENSP00000341944	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE6A	OMG	1844368	1843866	9606.ENSP00000255266	9606.ENSP00000247271	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE6B	KERA	1861473	1845898	9606.ENSP00000420295	9606.ENSP00000266719	0	0	0	0	0.052	0.073	0	0.457	0.481
LRRN1	PDE4A	1849739	1846154	9606.ENSP00000314901	9606.ENSP00000270474	0	0	0	0	0.052	0.073	0	0.457	0.481
LRTM2	PDE4A	1848030	1846154	9606.ENSP00000299194	9606.ENSP00000270474	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE10A	LRFN2	1862089	1852996	9606.ENSP00000438284	9606.ENSP00000345985	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE4D	RTN4RL1	1852945	1851272	9606.ENSP00000345502	9606.ENSP00000330631	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE4B	LRFN4	1851429	1849544	9606.ENSP00000332116	9606.ENSP00000312535	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE7A	LRRC38	1859054	1856430	9606.ENSP00000385632	9606.ENSP00000365253	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE4D	LRG1	1852945	1848430	9606.ENSP00000345502	9606.ENSP00000302621	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE6B	DCN	1861473	1842218	9606.ENSP00000420295	9606.ENSP00000052754	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE5A	LRRC17	1853125	1852791	9606.ENSP00000347046	9606.ENSP00000344242	0	0	0	0	0.052	0.073	0	0.457	0.481
LRRIQ4	PDE9A	1852566	1847290	9606.ENSP00000342188	9606.ENSP00000291539	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE6C	CHADL	1855486	1842570	9606.ENSP00000360502	9606.ENSP00000216241	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE4C	LINGO1	1853199	1853173	9606.ENSP00000347689	9606.ENSP00000347451	0	0	0	0	0.052	0.073	0	0.457	0.481
LRG1	PDE11A	1848430	1846991	9606.ENSP00000302621	9606.ENSP00000286063	0	0	0	0	0.052	0.073	0	0.457	0.481
LRRC26	PDE5A	1855504	1853125	9606.ENSP00000360597	9606.ENSP00000347046	0	0	0	0	0.052	0.073	0	0.457	0.481
LRRC24	PDE7A	1861983	1859054	9606.ENSP00000434849	9606.ENSP00000385632	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE11A	RTN4R	1846991	1842213	9606.ENSP00000286063	9606.ENSP00000043402	0	0	0	0	0.052	0.073	0	0.457	0.481
LRRN2	PDE4D	1854535	1852945	9606.ENSP00000356143	9606.ENSP00000345502	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE4D	LRSAM1	1852945	1848180	9606.ENSP00000345502	9606.ENSP00000300417	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE4B	CPN2	1851429	1850148	9606.ENSP00000332116	9606.ENSP00000319464	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE7A	PODNL1	1859054	1852904	9606.ENSP00000385632	9606.ENSP00000345175	0	0	0	0	0.052	0.073	0	0.457	0.481
LRRC24	PDE7B	1861983	1849328	9606.ENSP00000434849	9606.ENSP00000310661	0	0	0	0	0.052	0.073	0	0.457	0.481
IGFALS	PDE11A	1861240	1846991	9606.ENSP00000416683	9606.ENSP00000286063	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE5A	LRRTM1	1853125	1847525	9606.ENSP00000347046	9606.ENSP00000295057	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE10A	GP5	1862089	1850134	9606.ENSP00000438284	9606.ENSP00000319286	0	0	0	0	0.052	0.073	0	0.457	0.481
LRRC17	PDE9A	1852791	1847290	9606.ENSP00000344242	9606.ENSP00000291539	0	0	0	0	0.052	0.073	0	0.457	0.481
LRFN4	PDE4A	1849544	1846154	9606.ENSP00000312535	9606.ENSP00000270474	0	0	0	0	0.052	0.073	0	0.457	0.481
GPR124	PDE11A	1860597	1846991	9606.ENSP00000406367	9606.ENSP00000286063	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE4B	KERA	1851429	1845898	9606.ENSP00000332116	9606.ENSP00000266719	0	0	0	0	0.052	0.073	0	0.457	0.481
LRRC63	PDE6A	1864130	1844368	9606.ENSP00000469337	9606.ENSP00000255266	0	0	0	0	0.052	0.073	0	0.457	0.481
LRR1	PDE4A	1847945	1846154	9606.ENSP00000298288	9606.ENSP00000270474	0	0	0	0	0.052	0.073	0	0.457	0.481
LRRC8C	PDE2A	1855256	1851777	9606.ENSP00000359483	9606.ENSP00000334910	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE4C	LRRN3	1853199	1849482	9606.ENSP00000347689	9606.ENSP00000312001	0	0	0	0	0.052	0.073	0	0.457	0.481
LRRC30	PDE6C	1857665	1855486	9606.ENSP00000372959	9606.ENSP00000360502	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE7B	LRRC32	1849328	1844751	9606.ENSP00000310661	9606.ENSP00000260061	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE5A	LRRC8A	1853125	1844681	9606.ENSP00000347046	9606.ENSP00000259324	0	0	0	0	0.052	0.073	0	0.457	0.481
RTN4RL2	PDE4B	1851846	1851429	9606.ENSP00000335397	9606.ENSP00000332116	0	0	0	0	0.052	0.073	0	0.457	0.481
LRRC69	PDE11A	1860238	1846991	9606.ENSP00000400803	9606.ENSP00000286063	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE10A	LRRC33	1862089	1851058	9606.ENSP00000438284	9606.ENSP00000328625	0	0	0	0	0.052	0.073	0	0.457	0.481
ISLR2	PDE11A	1854369	1846991	9606.ENSP00000355402	9606.ENSP00000286063	0	0	0	0	0.052	0.073	0	0.457	0.481
LRRC19	PDE6A	1857142	1844368	9606.ENSP00000369395	9606.ENSP00000255266	0	0	0	0	0.052	0.073	0	0.457	0.481
ECM2	PDE2A	1852854	1851777	9606.ENSP00000344758	9606.ENSP00000334910	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE6B	LRRC10B	1861473	1856807	9606.ENSP00000420295	9606.ENSP00000367315	0	0	0	0	0.052	0.073	0	0.457	0.481
LINGO2	PDE9A	1849261	1847290	9606.ENSP00000310126	9606.ENSP00000291539	0	0	0	0	0.052	0.073	0	0.457	0.481
LRRD1	PDE6C	1860569	1855486	9606.ENSP00000405987	9606.ENSP00000360502	0	0	0	0	0.052	0.073	0	0.457	0.481
BGN	PDE7B	1850913	1849328	9606.ENSP00000327336	9606.ENSP00000310661	0	0	0	0	0.052	0.073	0	0.457	0.481
TPBG	PDE7B	1855093	1849328	9606.ENSP00000358765	9606.ENSP00000310661	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE6A	CHADL	1844368	1842570	9606.ENSP00000255266	9606.ENSP00000216241	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE2A	GP1BA	1851777	1851142	9606.ENSP00000334910	9606.ENSP00000329380	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE10A	LRFN3	1862089	1843818	9606.ENSP00000438284	9606.ENSP00000246529	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE6C	LRRC32	1855486	1844751	9606.ENSP00000360502	9606.ENSP00000260061	0	0	0	0	0.052	0.073	0	0.457	0.481
GP1BB	PDE7B	1858831	1849328	9606.ENSP00000383382	9606.ENSP00000310661	0	0	0	0	0.052	0.073	0	0.457	0.481
OPTC	PDE4B	1854545	1851429	9606.ENSP00000356191	9606.ENSP00000332116	0	0	0	0	0.052	0.073	0	0.457	0.481
PODNL1	PDE4B	1852904	1851429	9606.ENSP00000345175	9606.ENSP00000332116	0	0	0	0	0.052	0.073	0	0.457	0.481
ISLR2	PDE7B	1854369	1849328	9606.ENSP00000355402	9606.ENSP00000310661	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE10A	LINGO2	1862089	1849261	9606.ENSP00000438284	9606.ENSP00000310126	0	0	0	0	0.052	0.073	0	0.457	0.481
PDE6B	LINGO3	1861473	1859003	9606.ENSP00000420295	9606.ENSP00000384979	0	0	0	0	0.052	0.073	0	0.457	0.481
